0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,positive
4511,48454,684544,10949464,50236,533123,7470925,712930,7463273,11358292,4511,-218527540.0,10586200000000.0,-5.13e+17,-226564360.0,10975500000000.0,-5.32e+17,11379200000000.0,-5.51e+17,-5.72e+17,5.45e+24,-1.48e+26,2.2e+32,-2.3900000000000002e+36,-1.48e+26,1.1e+31,-1.98e+35,2.2e+32,-1.98e+35,-2.3900000000000002e+36,29,6,18,31,18,42,9,13,19,37,8,7,34,25,26,43,21,25,7,13,0,11,6,4,13,15,1,6,1,1,10,3,3,6,16,6,19,17,6,16,4,4,6,16,4,4,6,17,6.0,6.0,16.0,4.0,6.0,1.0,6.0,6.0,3.0,6.0,6.0,13.0,3.0,1.0,4.0,6.0,18.0,19.0,16.0,13.0,3.0,8.0,4.0,14.0,16.0,5.0,14.0,4.0,1.0,10.0,1.0,13.0,13.0,2.0,6.0,15.0,15.0,9.0,8.0,8.0,10.0,16.0,3.0,4.0,6.0,9.0,11.0,20.0,6.0,15.0,12.0,4.0,10.0,8.0,1.0,15.0,20.0,8.0,9.0,10.0,15.0,17.0,6.0,9.0,17.0,15.0,17.0,15.0,9.0,14.0,18.0,16.0,16.0,7.0,8.0,0
3421,33644,431086,6227690,34126,335132,4293558,440410,4305104,6385798,3421,-115062480.0,3870030000000.0,-1.3e+17,-116710920.0,3925470000000.0,-1.32e+17,3981710000000.0,-1.34e+17,-1.36e+17,9.84e+21,1.08e+23,2.35e+29,-1.91e+33,1.08e+23,1.26e+28,-1.62e+32,2.35e+29,-1.62e+32,-1.91e+33,33,5,18,20,18,25,14,17,22,47,11,20,13,10,15,23,16,16,1,13,0,11,3,5,14,10,14,1,17,3,12,12,1,15,1,6,10,10,12,10,1,7,16,14,18,1,17,13,18.0,5.0,11.0,13.0,18.0,6.0,17.0,14.0,6.0,2.0,8.0,9.0,16.0,10.0,3.0,1.0,17.0,3.0,1.0,14.0,4.0,8.0,10.0,6.0,1.0,9.0,10.0,8.0,10.0,1.0,12.0,7.0,11.0,20.0,10.0,15.0,13.0,6.0,4.0,9.0,18.0,18.0,4.0,4.0,10.0,6.0,6.0,10.0,7.0,15.0,5.0,1.0,14.0,5.0,20.0,6.0,16.0,5.0,10.0,17.0,3.0,16.0,6.0,6.0,5.0,14.0,1.0,5.0,16.0,10.0,16.0,3.0,12.0,18.0,9.0,0
6177,81026,1416600,28056896,80190,1048819,18251363,1361298,17823483,26016354,6177,-500416576.0,40540200000000.0,-3.28e+18,-495253440.0,40121900000000.0,-3.25e+18,39707900000000.0,-3.22e+18,-3.18e+18,5.89e+31,1.07e+34,6.72e+39,-1.23e+44,1.07e+34,3.5e+38,-8.840000000000001e+42,6.72e+39,-8.840000000000001e+42,-1.23e+44,57,16,41,67,12,56,16,26,36,69,13,14,30,20,45,57,30,34,3,11,0,11,17,6,15,18,2,15,6,2,6,6,17,3,8,4,10,3,1,1,15,6,3,1,18,2,17,1,2.0,6.0,16.0,18.0,10.0,4.0,3.0,12.0,8.0,8.0,18.0,16.0,4.0,18.0,14.0,5.0,18.0,4.0,16.0,16.0,6.0,6.0,6.0,16.0,16.0,1.0,18.0,6.0,14.0,5.0,18.0,3.0,6.0,1.0,6.0,9.0,17.0,13.0,17.0,10.0,6.0,6.0,6.0,5.0,7.0,18.0,12.0,10.0,6.0,9.0,4.0,16.0,15.0,1.0,14.0,17.0,10.0,14.0,12.0,6.0,15.0,15.0,7.0,8.0,7.0,7.0,10.0,6.0,12.0,14.0,10.0,14.0,10.0,12.0,14.0,0
3596,35807,461431,6685151,35287,354480,4558446,451397,4544376,6516997,3596,-128726165.0,4608020000000.0,-1.65e+17,-126856765.0,4541100000000.0,-1.63e+17,4475150000000.0,-1.6e+17,-1.58e+17,1.03e+22,4.65e+23,2.42e+29,-1.94e+33,4.65e+23,1.33e+28,-1.62e+32,2.42e+29,-1.62e+32,-1.94e+33,49,4,8,8,5,46,14,5,14,25,14,9,29,39,15,36,8,16,2,11,0,11,16,11,16,13,9,7,17,17,13,5,16,18,16,3,8,10,16,13,10,4,4,16,20,9,9,18,6.0,11.0,4.0,6.0,6.0,6.0,10.0,6.0,1.0,13.0,10.0,1.0,1.0,20.0,15.0,14.0,6.0,14.0,1.0,1.0,13.0,13.0,1.0,1.0,1.0,11.0,14.0,14.0,7.0,1.0,18.0,7.0,6.0,1.0,18.0,17.0,1.0,1.0,20.0,7.0,11.0,17.0,1.0,1.0,6.0,18.0,13.0,14.0,10.0,16.0,7.0,16.0,1.0,18.0,6.0,6.0,20.0,2.0,12.0,6.0,12.0,10.0,6.0,12.0,11.0,16.0,4.0,10.0,13.0,13.0,20.0,14.0,3.0,17.0,11.0,0
1626,11933,110273,1130543,10816,77244,705472,92402,641776,887512,1626,-19391125.0,231252000000.0,-2757830000000000.0,-17576000.0,209605000000.0,-2499680000000000.0,189985000000.0,-2265700000000000.0,-2053620000000000.0,239379000000000.0,1.09e+16,7.3e+20,-1.61e+24,1.09e+16,4.15e+19,-1.49e+23,7.3e+20,-1.49e+23,-1.61e+24,13,4,6,8,14,8,3,10,6,20,3,3,7,4,7,11,10,10,5,7,0,11,3,16,16,15,1,15,14,14,10,15,15,15,5,10,10,10,13,3,1,4,1,14,10,3,15,4,6.0,3.0,1.0,6.0,13.0,4.0,17.0,16.0,17.0,1.0,18.0,4.0,9.0,9.0,4.0,9.0,13.0,10.0,13.0,15.0,10.0,12.0,8.0,7.0,16.0,6.0,5.0,19.0,8.0,10.0,1.0,18.0,18.0,17.0,20.0,20.0,18.0,3.0,5.0,5.0,9.0,17.0,10.0,9.0,4.0,12.0,5.0,7.0,17.0,16.0,16.0,19.0,5.0,10.0,2.0,6.0,16.0,1.0,10.0,10.0,10.0,18.0,16.0,10.0,16.0,8.0,1.0,5.0,20.0,2.0,8.0,18.0,20.0,10.0,4.0,0
2000,16133,166751,1933997,14569,117122,1206256,134011,1075124,1376365,2000,-32249867.0,520027000000.0,-8385400000000000.0,-29123431.0,469613000000.0,-7572490000000000.0,424087000000.0,-6838380000000000.0,-6175440000000000.0,6.18e+16,6.76e+18,3.69e+23,-1.04e+27,6.76e+18,1.9e+22,-7.1e+25,3.69e+23,-7.1e+25,-1.04e+27,18,12,5,6,9,12,4,8,10,22,6,7,12,6,11,20,12,8,3,6,0,11,11,1,13,5,1,16,10,1,16,6,8,10,10,10,10,16,10,8,1,16,16,9,1,2,16,2,1.0,13.0,13.0,7.0,13.0,14.0,17.0,1.0,5.0,2.0,12.0,16.0,3.0,10.0,18.0,8.0,15.0,1.0,9.0,5.0,11.0,6.0,16.0,13.0,4.0,8.0,12.0,4.0,17.0,17.0,10.0,15.0,20.0,9.0,8.0,9.0,11.0,17.0,9.0,11.0,10.0,9.0,6.0,5.0,9.0,1.0,18.0,6.0,12.0,1.0,1.0,3.0,8.0,15.0,20.0,1.0,20.0,17.0,13.0,18.0,11.0,4.0,16.0,10.0,2.0,6.0,20.0,1.0,7.0,9.0,16.0,14.0,12.0,15.0,16.0,0
11360,203642,4831668,128998676,191773,3401694,80492352,4272907,75168522,107438593,11360,-2313169478.0,471017000000000.0,-9.59e+19,-2178349507.0,443564000000000.0,-9.03e+19,417712000000000.0,-8.51e+19,-8.01e+19,2.7800000000000002e+45,1.67e+48,1.4e+54,-5.560000000000001e+58,1.67e+48,7.210000000000001e+52,-3.52e+57,1.4e+54,-3.52e+57,-5.560000000000001e+58,95,19,59,130,47,48,32,32,61,155,29,32,43,72,90,79,34,71,12,23,0,11,3,10,20,11,11,12,2,4,10,10,1,17,2,16,1,10,6,20,10,4,6,6,17,20,7,9,4.0,13.0,3.0,2.0,10.0,4.0,16.0,18.0,9.0,3.0,10.0,8.0,15.0,20.0,10.0,15.0,7.0,4.0,3.0,4.0,17.0,15.0,3.0,18.0,15.0,14.0,14.0,10.0,6.0,1.0,1.0,10.0,14.0,16.0,3.0,10.0,10.0,13.0,8.0,10.0,17.0,14.0,7.0,15.0,14.0,3.0,9.0,13.0,10.0,5.0,3.0,1.0,18.0,8.0,15.0,10.0,11.0,18.0,12.0,10.0,17.0,14.0,13.0,1.0,10.0,10.0,2.0,5.0,6.0,16.0,18.0,13.0,9.0,3.0,13.0,0
6640,84894,1425498,27023334,85482,1087187,18163581,1444372,18296395,27499452,6640,-563611266.0,47840000000000.0,-4.06e+18,-567514998.0,48171400000000.0,-4.09e+18,48505000000000.0,-4.12e+18,-4.15e+18,2.43e+30,1.14e+32,2.38e+38,-4.25e+42,1.14e+32,1.28e+37,-3.3400000000000002e+41,2.38e+38,-3.3400000000000002e+41,-4.25e+42,31,13,26,33,49,35,11,41,27,61,22,21,27,21,27,45,30,49,16,35,0,11,1,17,1,11,3,19,10,13,19,16,10,10,10,5,16,10,11,2,4,17,16,1,5,20,18,13,6.0,18.0,1.0,13.0,8.0,12.0,5.0,7.0,14.0,12.0,3.0,13.0,18.0,4.0,8.0,9.0,1.0,18.0,9.0,10.0,17.0,16.0,16.0,15.0,17.0,14.0,10.0,13.0,20.0,4.0,20.0,10.0,13.0,5.0,2.0,14.0,13.0,16.0,9.0,8.0,17.0,20.0,9.0,1.0,4.0,12.0,10.0,6.0,4.0,18.0,10.0,15.0,6.0,3.0,15.0,8.0,18.0,12.0,17.0,13.0,5.0,14.0,18.0,10.0,11.0,12.0,16.0,4.0,9.0,9.0,2.0,4.0,18.0,10.0,2.0,0
7698,111250,2114542,45259654,107364,1549124,29420306,1956608,28024636,40090296,7698,-856291250.0,95250000000000.0,-1.06e+19,-826380708.0,91922900000000.0,-1.02e+19,88712000000000.0,-9.87e+18,-9.52e+18,5.55e+34,1.2e+37,9.24e+42,-2.08e+47,1.2e+37,4.7500000000000006e+41,-1.45e+46,9.24e+42,-1.45e+46,-2.08e+47,63,16,41,34,16,51,33,36,42,57,13,27,65,34,30,80,37,44,8,20,0,11,8,15,3,10,16,9,11,20,13,14,17,15,7,13,1,13,7,14,13,1,14,13,5,9,5,17,8.0,16.0,4.0,16.0,2.0,3.0,15.0,8.0,9.0,4.0,4.0,5.0,14.0,5.0,10.0,14.0,1.0,14.0,20.0,7.0,16.0,10.0,9.0,10.0,4.0,2.0,4.0,9.0,10.0,1.0,16.0,17.0,4.0,11.0,14.0,15.0,7.0,20.0,18.0,11.0,20.0,20.0,4.0,11.0,16.0,20.0,6.0,10.0,12.0,8.0,4.0,11.0,7.0,9.0,14.0,1.0,4.0,8.0,18.0,9.0,15.0,10.0,12.0,1.0,8.0,2.0,1.0,14.0,18.0,8.0,13.0,5.0,10.0,16.0,14.0,0
3016,26547,306077,3975945,25990,228671,2630601,289134,2546489,3607114,3016,-80039205.0,2124100000000.0,-5.64e+16,-78359850.0,2079530000000.0,-5.52e+16,2035900000000.0,-5.4e+16,-5.29e+16,2.54e+19,1.85e+21,3.19e+26,-1.67e+30,1.85e+21,1.72e+25,-1.34e+29,3.19e+26,-1.34e+29,-1.67e+30,12,4,13,12,15,22,2,11,17,25,7,16,13,15,10,24,25,10,10,11,0,11,1,8,17,20,10,10,13,10,5,10,16,10,8,8,17,16,16,18,16,1,12,5,14,15,3,18,4.0,8.0,17.0,19.0,6.0,3.0,6.0,15.0,6.0,14.0,8.0,9.0,12.0,12.0,6.0,4.0,10.0,10.0,17.0,10.0,16.0,10.0,3.0,9.0,16.0,16.0,6.0,16.0,6.0,5.0,14.0,12.0,4.0,20.0,10.0,5.0,6.0,9.0,18.0,16.0,11.0,14.0,11.0,9.0,10.0,18.0,13.0,6.0,12.0,16.0,1.0,6.0,17.0,18.0,17.0,17.0,10.0,20.0,10.0,9.0,16.0,13.0,6.0,17.0,17.0,19.0,3.0,4.0,8.0,3.0,5.0,4.0,5.0,10.0,6.0,0
1693,11508,102024,1021074,11418,76757,670073,101208,675607,1016466,1693,-19471536.0,223946000000.0,-2575650000000000.0,-19319256.0,222195000000.0,-2555510000000000.0,220457000000.0,-2535520000000000.0,-2515690000000000.0,249242000000000.0,8652470000000000.0,7.94e+20,-1.98e+24,8652470000000000.0,4.88e+19,-1.97e+23,7.94e+20,-1.97e+23,-1.98e+24,12,6,8,10,7,10,4,8,12,14,5,10,9,4,13,4,9,14,2,6,0,11,1,15,11,12,15,13,1,13,18,4,18,17,20,9,12,11,15,5,10,8,17,7,12,13,17,12,1.0,17.0,10.0,12.0,9.0,5.0,8.0,4.0,4.0,10.0,9.0,9.0,20.0,6.0,18.0,17.0,17.0,8.0,18.0,15.0,18.0,2.0,4.0,1.0,17.0,20.0,3.0,17.0,17.0,10.0,18.0,4.0,6.0,8.0,7.0,18.0,10.0,3.0,19.0,13.0,5.0,3.0,3.0,6.0,1.0,13.0,13.0,16.0,12.0,14.0,8.0,18.0,3.0,3.0,19.0,10.0,16.0,10.0,18.0,9.0,8.0,9.0,5.0,15.0,4.0,4.0,13.0,6.0,2.0,2.0,8.0,1.0,18.0,7.0,2.0,0
5024,58765,910599,15941107,59910,686316,10592952,920466,10358412,15795138,5024,-295176595.0,17342600000000.0,-1.02e+18,-300927930.0,17680500000000.0,-1.04e+18,18025000000000.0,-1.06e+18,-1.08e+18,3.07e+27,8.43e+28,1.94e+35,-2.6300000000000003e+39,8.43e+28,9.89e+33,-2.04e+38,1.94e+35,-2.04e+38,-2.6300000000000003e+39,33,32,22,39,17,23,20,25,23,47,18,22,28,33,33,34,24,24,2,13,0,11,16,10,10,12,2,4,12,16,2,6,16,16,14,16,16,16,3,2,2,1,1,11,1,1,16,2,16.0,1.0,1.0,18.0,9.0,3.0,3.0,16.0,18.0,16.0,6.0,16.0,1.0,16.0,17.0,6.0,12.0,10.0,16.0,16.0,16.0,5.0,11.0,4.0,4.0,8.0,14.0,6.0,20.0,3.0,18.0,3.0,13.0,13.0,10.0,4.0,16.0,9.0,20.0,4.0,2.0,13.0,8.0,2.0,10.0,11.0,1.0,10.0,15.0,4.0,1.0,18.0,14.0,17.0,13.0,2.0,6.0,7.0,15.0,5.0,2.0,9.0,1.0,2.0,8.0,8.0,9.0,16.0,8.0,15.0,3.0,1.0,6.0,7.0,9.0,0
6279,84005,1473657,29206487,79459,1046289,18173537,1322223,17215667,24801877,6279,-527383390.0,44295800000000.0,-3.72e+18,-498843602.0,41898700000000.0,-3.52e+18,39631300000000.0,-3.33e+18,-3.15e+18,5.99e+31,1.75e+34,6.61e+39,-1.15e+44,1.75e+34,3.49e+38,-7.77e+42,6.61e+39,-7.77e+42,-1.15e+44,73,7,37,47,23,46,13,23,42,51,13,26,26,26,49,26,29,43,16,23,0,11,4,10,19,18,16,13,9,4,2,1,12,10,13,6,10,13,9,17,16,1,6,18,8,20,18,1,9.0,9.0,14.0,6.0,19.0,14.0,12.0,15.0,17.0,15.0,1.0,6.0,18.0,9.0,6.0,6.0,9.0,1.0,8.0,4.0,20.0,12.0,1.0,12.0,16.0,10.0,13.0,18.0,4.0,1.0,9.0,10.0,10.0,10.0,15.0,14.0,6.0,4.0,8.0,4.0,17.0,16.0,10.0,6.0,20.0,5.0,4.0,8.0,1.0,15.0,13.0,17.0,10.0,4.0,1.0,7.0,3.0,20.0,3.0,15.0,4.0,1.0,10.0,19.0,16.0,9.0,19.0,3.0,12.0,1.0,16.0,3.0,16.0,14.0,15.0,0
6686,87263,1526871,30292157,83929,1098101,19339627,1375261,17936659,25409947,6686,-583353155.0,50897500000000.0,-4.44e+18,-561065365.0,48952900000000.0,-4.27e+18,47082600000000.0,-4.11e+18,-3.95e+18,6.37e+31,2.0800000000000003e+34,6.910000000000001e+39,-1.1700000000000001e+44,2.0800000000000003e+34,3.57e+38,-7.53e+42,6.910000000000001e+39,-7.53e+42,-1.1700000000000001e+44,39,24,30,36,15,36,19,27,37,55,13,23,47,27,33,67,49,40,6,10,0,11,6,17,16,13,16,16,16,17,1,10,1,16,2,16,15,8,1,15,15,1,17,1,17,11,8,1,6.0,16.0,10.0,10.0,10.0,10.0,6.0,5.0,10.0,16.0,17.0,17.0,17.0,1.0,14.0,13.0,4.0,14.0,9.0,1.0,16.0,12.0,10.0,8.0,6.0,17.0,20.0,15.0,7.0,18.0,3.0,17.0,6.0,14.0,18.0,10.0,17.0,2.0,3.0,9.0,2.0,13.0,1.0,6.0,17.0,20.0,18.0,16.0,4.0,7.0,2.0,17.0,12.0,17.0,16.0,10.0,15.0,18.0,2.0,16.0,16.0,2.0,13.0,18.0,6.0,17.0,5.0,17.0,15.0,7.0,4.0,12.0,6.0,8.0,4.0,0
3154,29360,358038,4935020,29563,272891,3274191,361659,3317989,4984465,3154,-92572080.0,2717050000000.0,-7.97e+16,-93212139.0,2735840000000.0,-8.03e+16,2754760000000.0,-8.09e+16,-8.14e+16,4.77e+20,1.44e+22,8.53e+27,-5.92e+31,1.44e+22,4.75e+26,-5.11e+30,8.53e+27,-5.11e+30,-5.92e+31,23,7,19,19,20,18,8,20,24,39,8,12,11,8,14,21,11,21,4,14,0,11,9,10,6,15,1,17,10,1,10,10,10,10,18,13,2,18,18,15,1,18,4,13,8,16,10,6,10.0,1.0,10.0,1.0,6.0,18.0,10.0,17.0,6.0,20.0,8.0,16.0,20.0,13.0,15.0,10.0,20.0,2.0,10.0,5.0,1.0,4.0,2.0,2.0,6.0,14.0,9.0,15.0,16.0,10.0,16.0,1.0,10.0,14.0,9.0,3.0,10.0,3.0,12.0,9.0,10.0,5.0,6.0,14.0,7.0,10.0,1.0,9.0,15.0,18.0,8.0,10.0,12.0,1.0,18.0,16.0,6.0,5.0,10.0,16.0,12.0,13.0,9.0,13.0,9.0,9.0,13.0,10.0,17.0,10.0,16.0,10.0,7.0,6.0,19.0,0
8351,123926,2431400,53716244,120706,1771426,34597204,2251544,32695022,47055052,8351,-1034782100.0,128221000000000.0,-1.59e+19,-1007895100.0,124889000000000.0,-1.55e+19,121644000000000.0,-1.51e+19,-1.47e+19,1.7500000000000002e+36,3.92e+38,3.4500000000000003e+44,-8.33e+48,3.92e+38,1.69e+43,-5.61e+47,3.4500000000000003e+44,-5.61e+47,-8.33e+48,54,9,24,47,57,36,17,40,31,106,28,35,29,28,46,57,35,62,10,37,0,11,1,18,16,10,3,3,3,18,13,10,8,10,17,10,3,4,6,6,16,1,13,10,1,13,16,12,6.0,10.0,6.0,14.0,4.0,4.0,10.0,13.0,16.0,9.0,12.0,6.0,6.0,16.0,20.0,1.0,8.0,7.0,3.0,16.0,14.0,1.0,13.0,16.0,10.0,16.0,16.0,6.0,6.0,4.0,16.0,16.0,16.0,13.0,1.0,7.0,12.0,19.0,4.0,11.0,12.0,20.0,14.0,4.0,1.0,1.0,8.0,20.0,10.0,14.0,4.0,6.0,4.0,12.0,12.0,3.0,9.0,5.0,5.0,17.0,7.0,13.0,9.0,3.0,1.0,9.0,1.0,10.0,1.0,1.0,20.0,10.0,5.0,1.0,7.0,0
13801,267232,6860336,198458560,252133,4863821,124393445,6103175,117093791,166905229,13801,-3687801600.0,985427000000000.0,-2.63e+20,-3479435400.0,929749000000000.0,-2.48e+20,877217000000000.0,-2.34e+20,-2.21e+20,1.7100000000000002e+50,1.28e+53,1.3100000000000002e+59,-6.5200000000000006e+63,1.28e+53,6.77e+57,-4.09e+62,1.3100000000000002e+59,-4.09e+62,-6.5200000000000006e+63,81,11,98,121,55,92,22,81,155,108,37,73,52,49,68,93,60,81,15,45,0,11,4,12,6,12,9,1,10,16,8,4,14,11,20,14,9,9,16,14,10,4,7,8,10,10,15,13,3.0,16.0,20.0,8.0,6.0,16.0,18.0,4.0,5.0,17.0,9.0,4.0,10.0,11.0,19.0,18.0,20.0,3.0,12.0,16.0,14.0,12.0,15.0,11.0,18.0,14.0,9.0,4.0,8.0,16.0,5.0,6.0,10.0,20.0,9.0,8.0,5.0,3.0,4.0,8.0,10.0,18.0,12.0,1.0,1.0,3.0,12.0,9.0,14.0,15.0,3.0,9.0,16.0,11.0,12.0,17.0,8.0,9.0,8.0,3.0,8.0,3.0,13.0,4.0,15.0,12.0,11.0,18.0,16.0,18.0,19.0,12.0,12.0,6.0,14.0,0
5838,73872,1220202,22663362,73434,919876,15111824,1190396,14821566,21607854,5838,-431190864.0,31847500000000.0,-2.35e+18,-428634258.0,31658600000000.0,-2.34e+18,31470900000000.0,-2.32e+18,-2.31e+18,8.56e+28,-1.46e+30,6.860000000000001e+36,-1.09e+41,-1.46e+30,3.5e+35,-8.6e+39,6.860000000000001e+36,-8.6e+39,-1.09e+41,52,37,27,43,11,32,9,11,21,41,11,10,65,19,35,58,42,37,3,11,0,11,15,18,10,10,1,1,10,6,10,10,5,10,6,1,10,15,1,5,13,14,3,15,13,5,4,3,17.0,2.0,7.0,6.0,12.0,13.0,16.0,7.0,20.0,20.0,3.0,9.0,1.0,18.0,15.0,15.0,2.0,2.0,20.0,15.0,2.0,13.0,11.0,6.0,10.0,5.0,13.0,17.0,14.0,14.0,2.0,15.0,13.0,17.0,3.0,2.0,15.0,9.0,14.0,2.0,4.0,13.0,3.0,20.0,20.0,10.0,3.0,4.0,1.0,3.0,15.0,2.0,17.0,1.0,2.0,18.0,17.0,2.0,16.0,15.0,3.0,3.0,10.0,18.0,4.0,9.0,17.0,13.0,2.0,1.0,19.0,12.0,16.0,16.0,15.0,0
4860,57301,886645,15494611,54748,635195,9754249,808220,9243309,13452778,4860,-278425559.0,15950800000000.0,-9.14e+17,-266020532.0,15240100000000.0,-8.73e+17,14561100000000.0,-8.34e+17,-7.97e+17,2.97e+27,6.31e+29,1.75e+35,-2.16e+39,6.31e+29,9.32e+33,-1.5100000000000001e+38,1.75e+35,-1.5100000000000001e+38,-2.16e+39,46,14,28,31,18,32,16,16,29,42,9,19,33,24,30,37,21,26,4,17,0,11,1,1,3,16,3,3,6,1,18,16,1,13,1,1,16,3,6,6,18,16,9,16,17,17,16,6,4.0,4.0,10.0,18.0,18.0,14.0,18.0,13.0,18.0,18.0,3.0,18.0,14.0,16.0,12.0,12.0,5.0,9.0,4.0,11.0,19.0,13.0,16.0,10.0,10.0,10.0,1.0,8.0,9.0,17.0,1.0,18.0,1.0,18.0,3.0,17.0,4.0,10.0,16.0,6.0,10.0,6.0,3.0,15.0,9.0,16.0,10.0,10.0,12.0,14.0,2.0,8.0,4.0,4.0,15.0,20.0,9.0,1.0,18.0,2.0,7.0,1.0,1.0,15.0,17.0,15.0,16.0,8.0,10.0,16.0,10.0,6.0,10.0,1.0,2.0,0
5041,60345,948701,16758861,59663,711642,11151956,904735,10692418,15299945,5041,-304138800.0,18349600000000.0,-1.11e+18,-300701520.0,18142200000000.0,-1.09e+18,17937200000000.0,-1.08e+18,-1.07e+18,3.08e+27,1.62e+29,1.9200000000000003e+35,-2.52e+39,1.62e+29,9.54e+33,-1.8900000000000002e+38,1.9200000000000003e+35,-1.8900000000000002e+38,-2.52e+39,34,17,22,49,19,20,14,20,36,55,4,12,25,19,42,29,34,30,7,12,0,11,1,4,17,16,10,10,4,1,6,1,16,1,1,16,17,1,1,1,10,4,12,10,14,18,4,1,16.0,2.0,16.0,18.0,2.0,10.0,4.0,20.0,10.0,9.0,4.0,13.0,18.0,8.0,8.0,4.0,2.0,6.0,7.0,12.0,5.0,2.0,9.0,1.0,2.0,8.0,17.0,15.0,19.0,19.0,4.0,4.0,15.0,3.0,5.0,13.0,2.0,13.0,18.0,2.0,15.0,9.0,17.0,16.0,15.0,20.0,15.0,16.0,10.0,15.0,13.0,12.0,15.0,14.0,10.0,6.0,16.0,11.0,18.0,4.0,8.0,1.0,9.0,14.0,10.0,14.0,1.0,18.0,9.0,15.0,9.0,8.0,15.0,3.0,4.0,0
4633,51989,773255,13006247,51349,580233,8652865,731523,8225413,11625115,4633,-240813048.0,12516900000000.0,-6.51e+17,-237848568.0,12362800000000.0,-6.43e+17,12210700000000.0,-6.35e+17,-6.27e+17,1.23e+26,1.42e+28,5.9e+33,-6.500000000000001e+37,1.42e+28,2.97e+32,-4.6700000000000005e+36,5.9e+33,-4.6700000000000005e+36,-6.500000000000001e+37,16,21,16,40,21,24,16,11,33,50,11,13,16,31,23,34,32,23,5,13,0,11,1,16,17,17,16,17,9,9,11,11,4,4,1,17,2,16,8,2,10,16,10,11,17,12,13,18,16.0,8.0,12.0,2.0,6.0,7.0,16.0,20.0,2.0,7.0,10.0,2.0,8.0,17.0,3.0,5.0,5.0,9.0,12.0,13.0,16.0,14.0,9.0,14.0,10.0,15.0,14.0,4.0,17.0,5.0,2.0,14.0,2.0,15.0,1.0,13.0,5.0,7.0,11.0,3.0,16.0,10.0,15.0,13.0,12.0,9.0,14.0,10.0,6.0,16.0,10.0,8.0,4.0,1.0,10.0,9.0,4.0,17.0,3.0,14.0,4.0,11.0,16.0,2.0,4.0,4.0,7.0,6.0,4.0,14.0,5.0,7.0,10.0,5.0,2.0,0
3152,28578,343212,4673040,27660,247982,2955160,316482,2816842,4094814,3152,-90049278.0,2572610000000.0,-7.35e+16,-87156660.0,2489970000000.0,-7.11e+16,2409990000000.0,-6.89e+16,-6.66e+16,4.77e+20,6.93e+22,7.71e+27,-4.47e+31,6.93e+22,4.24e+26,-3.27e+30,7.71e+27,-3.27e+30,-4.47e+31,17,2,15,16,12,22,4,20,24,35,5,16,13,13,14,24,14,25,4,6,0,11,1,1,10,14,17,10,15,4,19,8,6,8,14,14,5,13,13,1,17,14,16,9,10,10,4,8,10.0,6.0,9.0,20.0,9.0,4.0,4.0,3.0,18.0,16.0,16.0,10.0,17.0,18.0,10.0,18.0,11.0,6.0,9.0,6.0,6.0,18.0,6.0,9.0,16.0,16.0,17.0,18.0,12.0,16.0,18.0,4.0,9.0,1.0,1.0,1.0,18.0,16.0,17.0,5.0,14.0,16.0,4.0,6.0,10.0,15.0,13.0,17.0,10.0,18.0,16.0,15.0,17.0,15.0,16.0,6.0,5.0,17.0,10.0,12.0,8.0,8.0,3.0,17.0,13.0,6.0,10.0,8.0,4.0,6.0,6.0,20.0,18.0,12.0,3.0,0
30111,835440,30928670,1291021824,852444,23558119,869257043,31533988,867469259,1307143860,30111,-25155098400.0,2.1e+16,-1.76e+22,-25667088840.0,2.14e+16,-1.79e+22,2.19e+16,-1.83e+22,-1.87e+22,9.040000000000001e+78,-2.8600000000000004e+81,4.990000000000001e+88,-7.46e+93,-2.8600000000000004e+81,2.4500000000000007e+87,-5.23e+92,4.990000000000001e+88,-5.23e+92,-7.46e+93,194,54,178,243,99,178,104,142,193,304,68,103,126,179,154,289,132,167,33,58,0,11,16,6,16,16,6,6,1,17,1,13,1,1,16,16,6,13,1,1,1,1,16,1,1,6,16,6,2.0,6.0,6.0,6.0,1.0,6.0,4.0,6.0,1.0,4.0,4.0,1.0,1.0,9.0,3.0,10.0,1.0,3.0,8.0,1.0,1.0,5.0,5.0,15.0,16.0,6.0,5.0,15.0,9.0,12.0,3.0,9.0,1.0,11.0,3.0,18.0,10.0,13.0,8.0,10.0,9.0,4.0,9.0,18.0,1.0,20.0,10.0,16.0,6.0,6.0,15.0,3.0,9.0,15.0,6.0,6.0,13.0,8.0,10.0,17.0,5.0,13.0,1.0,15.0,16.0,12.0,7.0,3.0,15.0,8.0,15.0,14.0,4.0,3.0,10.0,0
